,Unnamed: 0,Country,Daily new confirmed cases of COVID-19,daily_vaccinations
3467814,3467814,China,6966046,187500
3468600,3468600,China,6327801,187500
3469386,3469386,China,5669864,187500
3470172,3470172,China,4768272,187500
3470958,3470958,China,4462481,187500
3471744,3471744,China,4356772,187500
3472530,3472530,China,3533372,187500
3473316,3473316,China,2929223,187500
3474102,3474102,China,2429272,187500
3474888,3474888,China,2165484,187500
3475674,3475674,China,1606621,187500
3476460,3476460,China,1282467,187500
3477246,3477246,China,1364408,187500
3478032,3478032,China,1250579,187500
3478818,3478818,China,991889,187500
3479604,3479604,China,863250,187500
3480390,3480390,China,702548,187500
3481176,3481176,China,527649,187500
3481962,3481962,China,407701,187500
3482748,3482748,China,406509,187500
3483534,3483534,China,309798,187500
3484320,3484320,China,277004,187500
3485106,3485106,China,232501,187500
3485892,3485892,China,200409,187500
3486678,3486678,China,141511,187500
3487464,3487464,China,115572,187500
3488250,3488250,China,134604,187500
3489036,3489036,China,107663,187500
3489822,3489822,China,93248,187500
3490608,3490608,China,85179,187500
3491394,3491394,China,77406,187500
3492180,3492180,China,44667,187500
3492966,3492966,China,26307,187500
3493752,3493752,China,15316,187500
3494538,3494538,China,19628,187500
3495324,3495324,China,16892,187500
3496110,3496110,China,24803,187500
3496896,3496896,China,27929,187500
3497682,3497682,China,27805,187500
3498468,3498468,China,22650,187500
3499254,3499254,China,32621,187500
3500040,3500040,China,32221,187500
3500826,3500826,China,27534,187500
3501612,3501612,China,25940,187500
3502398,3502398,China,24198,187500
3503184,3503184,China,23390,187500
3503970,3503970,China,16918,187500
3504756,3504756,China,23673,187500
3505542,3505542,China,24556,187500
3506328,3506328,China,21192,187500
3507114,3507114,China,19629,187500
3507900,3507900,China,21760,187500
3508686,3508686,China,9955,187500
3509472,3509472,China,17357,187500
3510258,3510258,China,20698,187500
3511044,3511044,China,20073,187500
3511830,3511830,China,16943,187500
3514188,3514188,China,16018,187500
3514974,3514974,China,12181,187500
3515760,3515760,China,17383,187500
3516546,3516546,China,16609,187500
3517332,3517332,China,14527,187500
3519690,3519690,China,40146,187500
3520476,3520476,China,7838,187500
3593747,3593747,Egypt,149,219
3601377,3601377,Egypt,168,219
3602903,3602903,Egypt,188,219
3605192,3605192,Egypt,157,219
3607481,3607481,Egypt,201,219
3609007,3609007,Egypt,215,219
3610533,3610533,Egypt,260,219
3612822,3612822,Egypt,358,219
3615874,3615874,Egypt,388,219
3616637,3616637,Egypt,387,219
3618163,3618163,Egypt,495,219
3618926,3618926,Egypt,488,219
3620452,3620452,Egypt,346,219
3621215,3621215,Egypt,347,219
3621978,3621978,Egypt,338,219
3622741,3622741,Egypt,398,219
3624267,3624267,Egypt,491,219
3625030,3625030,Egypt,510,219
3625793,3625793,Egypt,535,219
3626556,3626556,Egypt,720,219
3627319,3627319,Egypt,745,219
3628082,3628082,Egypt,774,219
3630371,3630371,Egypt,752,219
3631897,3631897,Egypt,789,219
3632660,3632660,Egypt,910,219
3633423,3633423,Egypt,1127,219
3634186,3634186,Egypt,1289,219
3635712,3635712,Egypt,1536,219
3636475,3636475,Egypt,1399,219
3637238,3637238,Egypt,1152,219
3638001,3638001,Egypt,1079,219
3639527,3639527,Egypt,1348,219
3640290,3640290,Egypt,1497,219
3641053,3641053,Egypt,1467,219
3641816,3641816,Egypt,1365,219
3643342,3643342,Egypt,1455,219
3644868,3644868,Egypt,1577,219
3645631,3645631,Egypt,1677,219
3646394,3646394,Egypt,1618,219
3649446,3649446,Egypt,1218,219
3650209,3650209,Egypt,1774,219
3650972,3650972,Egypt,1547,219
3651735,3651735,Egypt,1475,219
3652498,3652498,Egypt,1576,219
3653261,3653261,Egypt,1332,219
3654024,3654024,Egypt,1420,219
3654787,3654787,Egypt,1569,219
3655550,3655550,Egypt,1625,219
3657076,3657076,Egypt,1265,219
3657839,3657839,Egypt,1566,219
3660128,3660128,Egypt,1485,219
3660891,3660891,Egypt,1412,219
3661654,3661654,Egypt,1324,219
3663180,3663180,Egypt,969,219
3663943,3663943,Egypt,1057,219
3664706,3664706,Egypt,1025,219
3665469,3665469,Egypt,950,219
3666232,3666232,Egypt,981,219
3666995,3666995,Egypt,923,219
3667758,3667758,Egypt,912,219
3668521,3668521,Egypt,931,219
3669284,3669284,Egypt,929,219
3670047,3670047,Egypt,913,219
3670810,3670810,Egypt,928,219
3671573,3671573,Egypt,703,219
3672336,3672336,Egypt,698,219
3673099,3673099,Egypt,603,219
3673862,3673862,Egypt,627,219
3674625,3674625,Egypt,676,219
3675388,3675388,Egypt,667,219
3676914,3676914,Egypt,659,219
3677677,3677677,Egypt,511,219
3678440,3678440,Egypt,479,219
3679203,3679203,Egypt,420,219
3679966,3679966,Egypt,465,219
3681492,3681492,Egypt,401,219
3683781,3683781,Egypt,167,219
3689885,3689885,Egypt,174,219
3695989,3695989,Egypt,163,219
3700567,3700567,Egypt,138,219
3706671,3706671,Egypt,176,219
3712012,3712012,Egypt,187,219
3715064,3715064,Egypt,148,219
3746347,3746347,Egypt,170,219
3757029,3757029,Egypt,224,219
3758555,3758555,Egypt,239,219
3764659,3764659,Egypt,242,219
3765422,3765422,Egypt,275,219
3766948,3766948,Egypt,342,219
3769237,3769237,Egypt,351,219
3770000,3770000,Egypt,354,219
3771526,3771526,Egypt,365,219
3775341,3775341,Egypt,370,219
3776104,3776104,Egypt,392,219
3776867,3776867,Egypt,421,219
3778393,3778393,Egypt,427,219
3780682,3780682,Egypt,415,219
3781445,3781445,Egypt,434,219
3782971,3782971,Egypt,445,219
3783734,3783734,Egypt,464,219
3784497,3784497,Egypt,478,219
3786786,3786786,Egypt,523,219
3787549,3787549,Egypt,544,219
3790601,3790601,Egypt,664,219
3791364,3791364,Egypt,718,219
3792127,3792127,Egypt,788,219
3792890,3792890,Egypt,911,219
3793653,3793653,Egypt,1021,219
3795179,3795179,Egypt,1189,219
3796705,3796705,Egypt,1359,219
3797468,3797468,Egypt,1333,219
3798231,3798231,Egypt,1411,219
3798994,3798994,Egypt,1418,219
3799757,3799757,Egypt,1409,219
3800520,3800520,Egypt,1407,219
3801283,3801283,Egypt,1309,219
3802046,3802046,Egypt,1277,219
3803572,3803572,Egypt,1007,219
3804335,3804335,Egypt,1219,219
3805098,3805098,Egypt,1001,219
3805861,3805861,Egypt,989,219
3807387,3807387,Egypt,961,219
3808150,3808150,Egypt,970,219
3808913,3808913,Egypt,996,219
3809676,3809676,Egypt,1022,219
3810439,3810439,Egypt,879,219
3811202,3811202,Egypt,887,219
3811965,3811965,Egypt,890,219
3812728,3812728,Egypt,878,219
3813491,3813491,Egypt,899,219
3816543,3816543,Egypt,680,219
3818069,3818069,Egypt,669,219
3818832,3818832,Egypt,643,219
3819595,3819595,Egypt,632,219
3820358,3820358,Egypt,521,219
3821121,3821121,Egypt,589,219
3821884,3821884,Egypt,547,219
3822647,3822647,Egypt,533,219
3824936,3824936,Egypt,512,219
3826462,3826462,Egypt,540,219
3827225,3827225,Egypt,509,219
3830277,3830277,Egypt,610,219
3832566,3832566,Egypt,600,219
3834092,3834092,Egypt,613,219
3836381,3836381,Egypt,656,219
3838670,3838670,Egypt,608,219
3839433,3839433,Egypt,623,219
3840959,3840959,Egypt,644,219
3842485,3842485,Egypt,601,219
3843248,3843248,Egypt,588,219
3844011,3844011,Egypt,595,219
3844774,3844774,Egypt,586,219
3845537,3845537,Egypt,581,219
3846300,3846300,Egypt,577,219
3847063,3847063,Egypt,587,219
3850115,3850115,Egypt,591,219
3850878,3850878,Egypt,622,219
3851641,3851641,Egypt,645,219
3852404,3852404,Egypt,639,219
3856219,3856219,Egypt,640,219
3860034,3860034,Egypt,647,219
3861560,3861560,Egypt,648,219
3863086,3863086,Egypt,661,219
3863849,3863849,Egypt,670,219
3864612,3864612,Egypt,683,219
3866138,3866138,Egypt,689,219
3866901,3866901,Egypt,693,219
3867664,3867664,Egypt,699,219
3868427,3868427,Egypt,712,219
3870716,3870716,Egypt,709,219
3872242,3872242,Egypt,778,219
3874531,3874531,Egypt,794,219
3875294,3875294,Egypt,801,219
3876057,3876057,Egypt,812,219
3876820,3876820,Egypt,818,219
3877583,3877583,Egypt,823,219
3878346,3878346,Egypt,831,219
3879109,3879109,Egypt,837,219
3879872,3879872,Egypt,841,219
3880635,3880635,Egypt,845,219
3881398,3881398,Egypt,850,219
3882924,3882924,Egypt,855,219
3883687,3883687,Egypt,861,219
3885213,3885213,Egypt,884,219
3886739,3886739,Egypt,953,219
3887502,3887502,Egypt,991,219
3888265,3888265,Egypt,1003,219
3891317,3891317,Egypt,1032,219
3892080,3892080,Egypt,1051,219
3894369,3894369,Egypt,1102,219
3895132,3895132,Egypt,1110,219
3895895,3895895,Egypt,1125,219
3896658,3896658,Egypt,1132,219
3898184,3898184,Egypt,1150,219
3899710,3899710,Egypt,1187,219
3900473,3900473,Egypt,1193,219
3901236,3901236,Egypt,1197,219
3901999,3901999,Egypt,1203,219
3903525,3903525,Egypt,1188,219
3905051,3905051,Egypt,1160,219
3905814,3905814,Egypt,1153,219
3906577,3906577,Egypt,1148,219
3907340,3907340,Egypt,1151,219
3908103,3908103,Egypt,1145,219
3908866,3908866,Egypt,1149,219
3909629,3909629,Egypt,1140,219
3914207,3914207,Egypt,984,219
3914970,3914970,Egypt,956,219
3915733,3915733,Egypt,951,219
3916496,3916496,Egypt,932,219
3918022,3918022,Egypt,821,219
3919548,3919548,Egypt,782,219
3920311,3920311,Egypt,773,219
3921837,3921837,Egypt,755,219
3922600,3922600,Egypt,733,219
3924126,3924126,Egypt,691,219
3926415,3926415,Egypt,606,219
3928704,3928704,Egypt,566,219
3934808,3934808,Egypt,389,219
3935571,3935571,Egypt,376,219
3979825,3979825,Egypt,203,219
3983640,3983640,Egypt,263,219
3988218,3988218,Egypt,343,219
3992033,3992033,Egypt,433,219
3992796,3992796,Egypt,458,219
3993559,3993559,Egypt,481,219
3995085,3995085,Egypt,503,219
3995848,3995848,Egypt,531,219
3996611,3996611,Egypt,569,219
3998137,3998137,Egypt,637,219
3998900,3998900,Egypt,653,219
3999663,3999663,Egypt,679,219
4001189,4001189,Egypt,692,219
4002715,4002715,Egypt,568,219
4006530,4006530,Egypt,738,219
4007293,4007293,Egypt,741,219
4008819,4008819,Egypt,761,219
4009582,4009582,Egypt,768,219
4010345,4010345,Egypt,771,219
4012634,4012634,Egypt,799,219
4013397,4013397,Egypt,811,219
4015686,4015686,Egypt,846,219
4016449,4016449,Egypt,857,219
4017975,4017975,Egypt,865,219
4019501,4019501,Egypt,874,219
4020264,4020264,Egypt,871,219
4021027,4021027,Egypt,883,219
4021790,4021790,Egypt,868,219
4022553,4022553,Egypt,877,219
4024079,4024079,Egypt,885,219
4024842,4024842,Egypt,881,219
4025605,4025605,Egypt,886,219
4026368,4026368,Egypt,889,219
4029420,4029420,Egypt,927,219
4030183,4030183,Egypt,948,219
4030946,4030946,Egypt,933,219
4032472,4032472,Egypt,921,219
4034761,4034761,Egypt,922,219
4035524,4035524,Egypt,909,219
4036287,4036287,Egypt,903,219
4038576,4038576,Egypt,934,219
4039339,4039339,Egypt,919,219
4041628,4041628,Egypt,935,219
4042391,4042391,Egypt,946,219
4043154,4043154,Egypt,941,219
4043917,4043917,Egypt,960,219
4045443,4045443,Egypt,892,219
4047732,4047732,Egypt,870,219
4048495,4048495,Egypt,856,219
4054599,4054599,Egypt,938,219
4060703,4060703,Egypt,803,219
4061466,4061466,Egypt,822,219
4069859,4069859,Egypt,848,219
4072911,4072911,Egypt,866,219
4074437,4074437,Egypt,851,219
4075200,4075200,Egypt,809,219
4075963,4075963,Egypt,854,219
4077489,4077489,Egypt,847,219
4079778,4079778,Egypt,723,219
4082067,4082067,Egypt,840,219
4083593,4083593,Egypt,830,219
4088934,4088934,Egypt,1101,219
4091223,4091223,Egypt,1303,219
4091986,4091986,Egypt,1379,219
4093512,4093512,Egypt,1533,219
4095038,4095038,Egypt,1603,219
4095801,4095801,Egypt,1651,219
4096564,4096564,Egypt,1809,219
4097327,4097327,Egypt,1910,219
4098090,4098090,Egypt,1985,219
4099616,4099616,Egypt,2018,219
4101142,4101142,Egypt,2223,219
4101905,4101905,Egypt,2291,219
4102668,4102668,Egypt,2278,219
4103431,4103431,Egypt,2281,219
4104957,4104957,Egypt,2298,219
4105720,4105720,Egypt,2301,219
4107246,4107246,Egypt,2194,219
4108009,4108009,Egypt,2191,219
4108772,4108772,Egypt,2189,219
4109535,4109535,Egypt,2179,219
4111061,4111061,Egypt,2131,219
4111824,4111824,Egypt,2129,219
4112587,4112587,Egypt,2117,219
4114113,4114113,Egypt,2071,219
4114876,4114876,Egypt,2053,219
4116402,4116402,Egypt,2009,219
4117165,4117165,Egypt,2003,219
4117928,4117928,Egypt,1989,219
4118691,4118691,Egypt,1892,219
4120217,4120217,Egypt,1811,219
4122506,4122506,Egypt,1523,219
4123269,4123269,Egypt,1322,219
4124032,4124032,Egypt,1288,219
4126321,4126321,Egypt,1113,219
4128610,4128610,Egypt,882,219
4137766,4137766,Egypt,5516,219
4143107,4143107,Egypt,4375,219
4148448,4148448,Egypt,3913,219
4153789,4153789,Egypt,2800,219
4169812,4169812,Egypt,322,219
4244586,4244586,Egypt,191,219
4452871,4452871,Germany,142,18073
4459255,4459255,Germany,980,18073
4460053,4460053,Germany,2038,18073
4460851,4460851,Germany,3035,18073
4461649,4461649,Germany,3598,18073
4462447,4462447,Germany,4057,18073
4463245,4463245,Germany,4056,18073
4464043,4464043,Germany,3356,18073
4464841,4464841,Germany,2266,18073
4465639,4465639,Germany,3732,18073
4467235,4467235,Germany,5683,18073
4468033,4468033,Germany,5899,18073
4469629,4469629,Germany,4720,18073
4470427,4470427,Germany,3080,18073
4472023,4472023,Germany,6061,18073
4472821,4472821,Germany,6262,18073
4473619,4473619,Germany,6548,18073
4474417,4474417,Germany,6187,18073
4475215,4475215,Germany,4341,18073
4476013,4476013,Germany,2536,18073
4476811,4476811,Germany,3664,18073
4477609,4477609,Germany,5188,18073
4478407,4478407,Germany,5279,18073
4479205,4479205,Germany,4913,18073
4480003,4480003,Germany,3352,18073
4480801,4480801,Germany,2881,18073
4481599,4481599,Germany,1868,18073
4482397,4482397,Germany,1600,18073
4483195,4483195,Germany,2468,18073
4484791,4484791,Germany,3420,18073
4485589,4485589,Germany,3049,18073
4486387,4486387,Germany,2106,18073
4487185,4487185,Germany,1377,18073
4488781,4488781,Germany,2185,18073
4489579,4489579,Germany,2488,18073
4490377,4490377,Germany,2095,18073
4491175,4491175,Germany,1903,18073
4491973,4491973,Germany,1272,18073
4495165,4495165,Germany,1427,18073
4499155,4499155,Germany,729,18073
4500751,4500751,Germany,1220,18073
4502347,4502347,Germany,979,18073
4503145,4503145,Germany,677,18073
4504741,4504741,Germany,687,18073
4507933,4507933,Germany,728,18073
4511125,4511125,Germany,730,18073
4511923,4511923,Germany,832,18073
4512721,4512721,Germany,419,18073
4513519,4513519,Germany,526,18073
4514317,4514317,Germany,337,18073
4518307,4518307,Germany,529,18073
4522297,4522297,Germany,307,18073
4523095,4523095,Germany,497,18073
4523893,4523893,Germany,528,18073
4531075,4531075,Germany,299,18073
4533469,4533469,Germany,519,18073
4534267,4534267,Germany,867,18073
4535065,4535065,Germany,764,18073
4538257,4538257,Germany,447,18073
4539853,4539853,Germany,506,18073
4541449,4541449,Germany,574,18073
4546237,4546237,Germany,471,18073
4547833,4547833,Germany,294,18073
4548631,4548631,Germany,144,18073
4551025,4551025,Germany,451,18073
4555813,4555813,Germany,469,18073
4556611,4556611,Germany,542,18073
4557409,4557409,Germany,559,18073
4559005,4559005,Germany,442,18073
4560601,4560601,Germany,456,18073
4569379,4569379,Germany,914,18073
4570975,4570975,Germany,305,18073
4574965,4574965,Germany,1005,18073
4577359,4577359,Germany,1105,18073
4578157,4578157,Germany,1192,18073
4578955,4578955,Germany,1541,18073
4580551,4580551,Germany,1372,18073
4582147,4582147,Germany,492,18073
4584541,4584541,Germany,1754,18073
4585339,4585339,Germany,1620,18073
4586137,4586137,Germany,1658,18073
4587733,4587733,Germany,564,18073
4589329,4589329,Germany,1487,18073
4590127,4590127,Germany,1619,18073
4592521,4592521,Germany,833,18073
4596511,4596511,Germany,1516,18073
4598107,4598107,Germany,1106,18073
4599703,4599703,Germany,1413,18073
4600501,4600501,Germany,1381,18073
4601299,4601299,Germany,1746,18073
4602097,4602097,Germany,1588,18073
4603693,4603693,Germany,1224,18073
4604491,4604491,Germany,762,18073
4605289,4605289,Germany,1492,18073
4606087,4606087,Germany,2002,18073
4606885,4606885,Germany,2192,18073
4607683,4607683,Germany,2359,18073
4608481,4608481,Germany,2172,18073
4609279,4609279,Germany,1392,18073
4610875,4610875,Germany,1657,18073
4611673,4611673,Germany,1816,18073
4612471,4612471,Germany,2212,18073
4613269,4613269,Germany,2393,18073
4614865,4614865,Germany,1783,18073
4616461,4616461,Germany,1835,18073
4617259,4617259,Germany,2162,18073
4618057,4618057,Germany,2739,18073
4618855,4618855,Germany,2928,18073
4619653,4619653,Germany,2929,18073
4620451,4620451,Germany,2196,18073
4622047,4622047,Germany,2414,18073
4622845,4622845,Germany,3589,18073
4623643,4623643,Germany,4498,18073
4624441,4624441,Germany,4674,18073
4625239,4625239,Germany,5065,18073
4626037,4626037,Germany,3626,18073
4626835,4626835,Germany,2275,18073
4627633,4627633,Germany,4192,18073
4628431,4628431,Germany,5369,18073
4629229,4629229,Germany,7247,18073
4630027,4630027,Germany,7903,18073
4630825,4630825,Germany,7969,18073
4631623,4631623,Germany,5669,18073
4632421,4632421,Germany,3675,18073
4633219,4633219,Germany,6457,18073
4634017,4634017,Germany,9439,18073
4634815,4634815,Germany,12391,18073
4635613,4635613,Germany,13905,18073
4636411,4636411,Germany,14054,18073
4637209,4637209,Germany,11086,18073
4638007,4638007,Germany,7448,18073
4638805,4638805,Germany,12030,18073
4639603,4639603,Germany,15948,18073
4640401,4640401,Germany,19246,18073
4641199,4641199,Germany,19842,18073
4641997,4641997,Germany,19405,18073
4642795,4642795,Germany,13990,18073
4643593,4643593,Germany,10536,18073
4644391,4644391,Germany,15238,18073
4645189,4645189,Germany,19343,18073
4645987,4645987,Germany,21209,18073
4646785,4646785,Germany,22285,18073
4647583,4647583,Germany,21570,18073
4648381,4648381,Germany,15929,18073
4649179,4649179,Germany,10124,18073
4649977,4649977,Germany,15993,18073
4650775,4650775,Germany,19613,18073
4651573,4651573,Germany,22704,18073
4652371,4652371,Germany,23526,18073
4653169,4653169,Germany,21374,18073
4653967,4653967,Germany,15797,18073
4654765,4654765,Germany,8846,18073
4655563,4655563,Germany,14701,18073
4656361,4656361,Germany,20372,18073
4657159,4657159,Germany,23695,18073
4657957,4657957,Germany,23746,18073
4658755,4658755,Germany,22312,18073
4659553,4659553,Germany,14765,18073
4660351,4660351,Germany,8812,18073
4661149,4661149,Germany,15074,18073
4661947,4661947,Germany,19399,18073
4662745,4662745,Germany,22035,18073
4663543,4663543,Germany,22753,18073
4664341,4664341,Germany,20152,18073
4665139,4665139,Germany,14940,18073
4665937,4665937,Germany,8785,18073
4666735,4666735,Germany,13294,18073
4667533,4667533,Germany,19216,18073
4668331,4668331,Germany,23191,18073
4669129,4669129,Germany,24425,18073
4669927,4669927,Germany,22220,18073
4670725,4670725,Germany,15701,18073
4671523,4671523,Germany,10221,18073
4672321,4672321,Germany,16449,18073
