,Unnamed: 0.1,Unnamed: 0,Country,Daily new confirmed cases of COVID-19,daily_vaccinations
7932,10906254,10906254,United States,111559.0,4819
7933,10907061,10907061,United States,140094.0,4819
7935,10908675,10908675,United States,43315.0,4819
7620,10650435,10650435,United States,51040.0,4819
7607,10639944,10639944,United States,22636.0,4819
7618,10648821,10648821,United States,27993.0,4819
7304,10381704,10381704,United States,47181.0,4819
7305,10382511,10382511,United States,42550.0,4819
7306,10383318,10383318,United States,36210.0,4819
7307,10384125,10384125,United States,35716.0,4819
7308,10384932,10384932,United States,40574.0,4819
7309,10386546,10386546,United States,46920.0,4819
7310,10387353,10387353,United States,46546.0,4819
7311,10388160,10388160,United States,40908.0,4819
7312,10388967,10388967,United States,36635.0,4819
7313,10389774,10389774,United States,38696.0,4819
7314,10390581,10390581,United States,39178.0,4819
7303,10380897,10380897,United States,46187.0,4819
7315,10391388,10391388,United States,43647.0,4819
7317,10393002,10393002,United States,50917.0,4819
7318,10393809,10393809,United States,41129.0,4819
7319,10394616,10394616,United States,34237.0,4819
7320,10395423,10395423,United States,24876.0,4819
7321,10397037,10397037,United States,34660.0,4819
7322,10397844,10397844,United States,38583.0,4819
7323,10398651,10398651,United States,44082.0,4819
7324,10399458,10399458,United States,40371.0,4819
7325,10400265,10400265,United States,32888.0,4819
7326,10401072,10401072,United States,34336.0,4819
7327,10401879,10401879,United States,36815.0,4819
7316,10392195,10392195,United States,45272.0,4819
7302,10380090,10380090,United States,46574.0,4819
7301,10379283,10379283,United States,41625.0,4819
7300,10377669,10377669,United States,41495.0,4819
7275,10355880,10355880,United States,58519.0,4819
7276,10356687,10356687,United States,63336.0,4819
7277,10357494,10357494,United States,72416.0,4819
7278,10358301,10358301,United States,73142.0,4819
7279,10359108,10359108,United States,73152.0,4819
7280,10359915,10359915,United States,61596.0,4819
7281,10360722,10360722,United States,57759.0,4819
7282,10361529,10361529,United States,54007.0,4819
7283,10362336,10362336,United States,58708.0,4819
7284,10363143,10363143,United States,64855.0,4819
7285,10363950,10363950,United States,66141.0,4819
7286,10364757,10364757,United States,68184.0,4819
7287,10365564,10365564,United States,56412.0,4819
7288,10367985,10367985,United States,52056.0,4819
7289,10368792,10368792,United States,55592.0,4819
7290,10369599,10369599,United States,53165.0,4819
7291,10370406,10370406,United States,62506.0,4819
7292,10371213,10371213,United States,51679.0,4819
7293,10372020,10372020,United States,46473.0,4819
7294,10372827,10372827,United States,43377.0,4819
7295,10373634,10373634,United States,58958.0,4819
7296,10374441,10374441,United States,54392.0,4819
7297,10375248,10375248,United States,51522.0,4819
7298,10376055,10376055,United States,56261.0,4819
7299,10376862,10376862,United States,51137.0,4819
7328,10402686,10402686,United States,43910.0,4819
7329,10403493,10403493,United States,44530.0,4819
7330,10404300,10404300,United States,48127.0,4819
7331,10405107,10405107,United States,42181.0,4819
7361,10430124,10430124,United States,58741.0,4819
7362,10430931,10430931,United States,68657.0,4819
7363,10431738,10431738,United States,74903.0,4819
7364,10432545,10432545,United States,82340.0,4819
7365,10433352,10433352,United States,76181.0,4819
7366,10434159,10434159,United States,65610.0,4819
7367,10434966,10434966,United States,69584.0,4819
7368,10435773,10435773,United States,74961.0,4819
7369,10436580,10436580,United States,84410.0,4819
7370,10437387,10437387,United States,91130.0,4819
7371,10438194,10438194,United States,97518.0,4819
7372,10439001,10439001,United States,92783.0,4819
7373,10439808,10439808,United States,141582.0,4819
7374,10440615,10440615,United States,87188.0,4819
7375,10441422,10441422,United States,98499.0,4819
7376,10442229,10442229,United States,113875.0,4819
7377,10443036,10443036,United States,122830.0,4819
7378,10443843,10443843,United States,133337.0,4819
7379,10444650,10444650,United States,129810.0,4819
7380,10445457,10445457,United States,111648.0,4819
7381,10446264,10446264,United States,124487.0,4819
7382,10447071,10447071,United States,145951.0,4819
7383,10447878,10447878,United States,153660.0,4819
7384,10448685,10448685,United States,162300.0,4819
7385,10449492,10449492,United States,176989.0,4819
7360,10429317,10429317,United States,61362.0,4819
7274,10355073,10355073,United States,60012.0,4819
7359,10428510,10428510,United States,48887.0,4819
7357,10426896,10426896,United States,69079.0,4819
7332,10405914,10405914,United States,34450.0,4819
7333,10406721,10406721,United States,41398.0,4819
7334,10407528,10407528,United States,49528.0,4819
7335,10408335,10408335,United States,41641.0,4819
7336,10409949,10409949,United States,49615.0,4819
7337,10410756,10410756,United States,42035.0,4819
7338,10411563,10411563,United States,35551.0,4819
7339,10412370,10412370,United States,38402.0,4819
7340,10413177,10413177,United States,38881.0,4819
7341,10413984,10413984,United States,45920.0,4819
7342,10414791,10414791,United States,46624.0,4819
7343,10415598,10415598,United States,50935.0,4819
7344,10416405,10416405,United States,47727.0,4819
7345,10417212,10417212,United States,35774.0,4819
7346,10418019,10418019,United States,41602.0,4819
7347,10418826,10418826,United States,41654.0,4819
7348,10419633,10419633,United States,52594.0,4819
7349,10420440,10420440,United States,56104.0,4819
7350,10421247,10421247,United States,58794.0,4819
7351,10422054,10422054,United States,54216.0,4819
7352,10422861,10422861,United States,44423.0,4819
7353,10423668,10423668,United States,49144.0,4819
7354,10424475,10424475,United States,50497.0,4819
7355,10425282,10425282,United States,57229.0,4819
7356,10426089,10426089,United States,63046.0,4819
7358,10427703,10427703,United States,54548.0,4819
7386,10450299,10450299,United States,164239.0,4819
7273,10354266,10354266,United States,67324.0,4819
7271,10352652,10352652,United States,69181.0,4819
7189,10280022,10280022,United States,30316.0,4819
7190,10281636,10281636,United States,26070.0,4819
7191,10282443,10282443,United States,26428.0,4819
7192,10283250,10283250,United States,25927.0,4819
7193,10284057,10284057,United States,30470.0,4819
7194,10284864,10284864,United States,33211.0,4819
7195,10285671,10285671,United States,34778.0,4819
7196,10286478,10286478,United States,33603.0,4819
7197,10287285,10287285,United States,26063.0,4819
7198,10288092,10288092,United States,23758.0,4819
7199,10288899,10288899,United States,23935.0,4819
7188,10279215,10279215,United States,31494.0,4819
7200,10289706,10289706,United States,26774.0,4819
7202,10291320,10291320,United States,33082.0,4819
7203,10292127,10292127,United States,28292.0,4819
7204,10293741,10293741,United States,22324.0,4819
7205,10294548,10294548,United States,22878.0,4819
7206,10295355,10295355,United States,25440.0,4819
7207,10296969,10296969,United States,28833.0,4819
7208,10297776,10297776,United States,25917.0,4819
7209,10298583,10298583,United States,20656.0,4819
7210,10299390,10299390,United States,19950.0,4819
7211,10301004,10301004,United States,17336.0,4819
7212,10301811,10301811,United States,34643.0,4819
7201,10290513,10290513,United States,31221.0,4819
7187,10278408,10278408,United States,25208.0,4819
7186,10277601,10277601,United States,25259.0,4819
7185,10276794,10276794,United States,25244.0,4819
7160,10251777,10251777,United States,968.0,4819
7161,10253391,10253391,United States,2135.0,4819
7162,10255005,10255005,United States,3229.0,4819
7163,10255812,10255812,United States,4862.0,4819
7164,10256619,10256619,United States,6113.0,4819
7165,10257426,10257426,United States,7559.0,4819
7166,10258233,10258233,United States,9110.0,4819
7167,10259040,10259040,United States,10765.0,4819
7168,10259847,10259847,United States,10754.0,4819
7169,10260654,10260654,United States,11332.0,4819
7170,10261461,10261461,United States,14115.0,4819
7171,10263075,10263075,United States,20344.0,4819
7172,10263882,10263882,United States,20673.0,4819
7173,10264689,10264689,United States,26161.0,4819
7174,10266303,10266303,United States,23260.0,4819
7175,10267110,10267110,United States,28674.0,4819
7176,10267917,10267917,United States,29790.0,4819
7177,10268724,10268724,United States,32057.0,4819
7178,10269531,10269531,United States,32134.0,4819
7179,10270338,10270338,United States,26984.0,4819
7180,10272759,10272759,United States,34148.0,4819
7181,10273566,10273566,United States,34743.0,4819
7182,10274373,10274373,United States,33179.0,4819
7183,10275180,10275180,United States,31535.0,4819
7184,10275987,10275987,United States,27094.0,4819
7213,10302618,10302618,United States,26628.0,4819
7214,10303425,10303425,United States,26081.0,4819
7215,10304232,10304232,United States,19917.0,4819
7216,10305039,10305039,United States,22744.0,4819
7246,10331670,10331670,United States,33467.0,4819
7247,10333284,10333284,United States,28698.0,4819
7248,10334091,10334091,United States,37887.0,4819
7249,10334898,10334898,United States,37320.0,4819
7250,10335705,10335705,United States,47021.0,4819
7251,10336512,10336512,United States,46540.0,4819
7252,10337319,10337319,United States,43653.0,4819
7253,10338126,10338126,United States,37583.0,4819
7254,10338933,10338933,United States,38517.0,4819
7255,10339740,10339740,United States,47253.0,4819
7256,10340547,10340547,United States,59342.0,4819
7257,10341354,10341354,United States,55452.0,4819
7258,10342161,10342161,United States,60366.0,4819
7259,10342968,10342968,United States,48978.0,4819
7260,10343775,10343775,United States,40413.0,4819
7261,10344582,10344582,United States,50763.0,4819
7262,10345389,10345389,United States,56754.0,4819
7263,10346196,10346196,United States,64775.0,4819
7264,10347003,10347003,United States,61943.0,4819
7265,10347810,10347810,United States,68579.0,4819
7266,10348617,10348617,United States,68262.0,4819
7267,10349424,10349424,United States,58680.0,4819
7268,10350231,10350231,United States,56287.0,4819
7269,10351038,10351038,United States,64516.0,4819
7270,10351845,10351845,United States,72389.0,4819
7245,10330863,10330863,United States,33105.0,4819
7272,10353459,10353459,United States,76952.0,4819
7244,10330056,10330056,United States,28520.0,4819
7242,10328442,10328442,United States,24777.0,4819
7217,10305846,10305846,United States,21923.0,4819
7218,10306653,10306653,United States,23506.0,4819
7219,10308267,10308267,United States,25963.0,4819
7220,10309074,10309074,United States,21465.0,4819
7221,10309881,10309881,United States,20651.0,4819
7222,10310688,10310688,United States,19379.0,4819
7223,10311495,10311495,United States,17510.0,4819
7224,10312302,10312302,United States,19508.0,4819
7225,10313109,10313109,United States,24182.0,4819
7226,10313916,10313916,United States,23741.0,4819
7227,10314723,10314723,United States,24127.0,4819
7228,10315530,10315530,United States,21466.0,4819
7229,10316337,10316337,United States,17157.0,4819
7230,10317144,10317144,United States,20974.0,4819
7231,10317951,10317951,United States,20695.0,4819
7232,10318758,10318758,United States,20870.0,4819
7233,10319565,10319565,United States,24491.0,4819
7234,10320372,10320372,United States,23285.0,4819
7235,10321179,10321179,United States,18455.0,4819
7236,10321986,10321986,United States,18151.0,4819
7237,10322793,10322793,United States,18581.0,4819
7238,10323600,10323600,United States,22181.0,4819
7239,10325214,10325214,United States,28333.0,4819
7240,10326021,10326021,United States,26434.0,4819
7241,10327635,10327635,United States,20591.0,4819
7243,10329249,10329249,United States,25816.0,4819
7387,10451106,10451106,United States,137564.0,4819
7388,10451913,10451913,United States,153374.0,4819
7389,10452720,10452720,United States,167352.0,4819
7535,10570542,10570542,United States,60435.0,4819
7536,10571349,10571349,United States,72206.0,4819
7537,10572156,10572156,United States,70654.0,4819
7538,10572963,10572963,United States,71498.0,4819
